call_city	call_date	Temp	Humidity	Windspeed	weather_Events	date_key	calendar_quarter	calendar_month_number	Month_name	week_day_name	week_day_number	Working_day	is_a_weekend_day	is_a_public_holiday	season	wevents	call_cnt
HAMILTON	2016-01-15	38	67	3	Rain	20160115	1	1	January     	Friday    	6	1	0	0	1	2	15
HAMILTON	2016-01-16	46	73	8	Rain	20160116	1	1	January     	Saturday  	7	0	1	0	1	2	15
HAMILTON	2016-01-17	33	74	5	Snow	20160117	1	1	January     	Sunday    	1	0	1	0	1	4	11
HAMILTON	2016-01-18	23	66	13		20160118	1	1	January     	Monday    	2	1	0	1	1	1	31
HAMILTON	2016-01-19	21	45	15		20160119	1	1	January     	Tuesday   	3	1	0	0	1	1	31
HAMILTON	2016-01-20	29	53	6		20160120	1	1	January     	Wednesday 	4	1	0	0	1	1	26
HAMILTON	2016-01-21	30	51	8		20160121	1	1	January     	Thursday  	5	1	0	0	1	1	18
HAMILTON	2016-01-22	22	65	6	Snow	20160122	1	1	January     	Friday    	6	1	0	0	1	4	28
HAMILTON	2016-01-23	26	87	20	Fog-Snow	20160123	1	1	January     	Saturday  	7	0	1	0	1	7	9
HAMILTON	2016-01-24	27	50	9	Snow	20160124	1	1	January     	Sunday    	1	0	1	0	1	4	20
HAMILTON	2016-01-25	24	60	3		20160125	1	1	January     	Monday    	2	1	0	0	1	1	43
HAMILTON	2016-01-26	34	73	4		20160126	1	1	January     	Tuesday   	3	1	0	0	1	1	35
HAMILTON	2016-01-27	36	55	8		20160127	1	1	January     	Wednesday 	4	1	0	0	1	1	36
HAMILTON	2016-01-28	29	68	3		20160128	1	1	January     	Thursday  	5	1	0	0	1	1	20
HAMILTON	2016-01-29	32	66	8	Rain-Snow	20160129	1	1	January     	Friday    	6	1	0	0	1	6	18
HAMILTON	2016-01-30	30	59	6		20160130	1	1	January     	Saturday  	7	0	1	0	1	1	19
HAMILTON	2016-01-31	42	58	3		20160131	1	1	January     	Sunday    	1	0	1	0	1	1	11
HAMILTON	2016-02-01	47	71	5	Rain	20160201	1	2	February    	Monday    	2	1	0	0	1	2	18
HAMILTON	2016-02-02	41	55	4		20160202	1	2	February    	Tuesday   	3	1	0	0	1	1	22
HAMILTON	2016-02-03	46	85	7	Fog-Rain	20160203	1	2	February    	Wednesday 	4	1	0	0	1	7	20
HAMILTON	2016-02-04	48	73	6	Fog-Rain	20160204	1	2	February    	Thursday  	5	1	0	0	1	7	20
HAMILTON	2016-02-05	35	65	9	Rain-Snow	20160205	1	2	February    	Friday    	6	1	0	0	1	6	28
HAMILTON	2016-02-06	30	63	3		20160206	1	2	February    	Saturday  	7	0	1	0	1	1	15
HAMILTON	2016-02-07	34	64	4		20160207	1	2	February    	Sunday    	1	0	1	0	1	1	21
HAMILTON	2016-02-08	36	62	10	Snow	20160208	1	2	February    	Monday    	2	1	0	0	1	4	21
HAMILTON	2016-02-09	32	88	6	Snow	20160209	1	2	February    	Tuesday   	3	1	0	0	1	4	12
HAMILTON	2016-02-10	32	74	10	Snow	20160210	1	2	February    	Wednesday 	4	1	0	0	1	4	16
HAMILTON	2016-02-11	23	56	12	Snow	20160211	1	2	February    	Thursday  	5	1	0	0	1	4	19
HAMILTON	2016-02-12	19	55	6	Snow	20160212	1	2	February    	Friday    	6	1	0	0	1	4	25
HAMILTON	2016-02-13	16	53	14	Snow	20160213	1	2	February    	Saturday  	7	0	1	0	1	4	17
HAMILTON	2016-02-14	10	45	7		20160214	1	2	February    	Sunday    	1	0	1	0	1	1	26
HILLSBOROUGH	2015-01-01	26	57	2		20150101	1	1	January     	Thursday  	5	1	0	1	1	1	5
HILLSBOROUGH	2015-01-02	34	56	4		20150102	1	1	January     	Friday    	6	1	0	0	1	1	25
HILLSBOROUGH	2015-01-03	28	87	2	Rain-Snow	20150103	1	1	January     	Saturday  	7	0	1	0	1	6	16
HILLSBOROUGH	2015-01-04	44	92	3	Fog-Rain	20150104	1	1	January     	Sunday    	1	0	1	0	1	7	14
HILLSBOROUGH	2015-01-05	34	39	11		20150105	1	1	January     	Monday    	2	1	0	0	1	1	19
HILLSBOROUGH	2015-01-06	14	74	2	Snow	20150106	1	1	January     	Tuesday   	3	1	0	0	1	4	22
HILLSBOROUGH	2015-01-07	14	57	7	Snow	20150107	1	1	January     	Wednesday 	4	1	0	0	1	4	24
HILLSBOROUGH	2015-01-08	10	48	8		20150108	1	1	January     	Thursday  	5	1	0	0	1	1	31
HILLSBOROUGH	2015-01-12	36	85	2	Rain	20150112	1	1	January     	Monday    	2	1	0	0	1	2	16
HILLSBOROUGH	2015-01-13	26	49	10		20150113	1	1	January     	Tuesday   	3	1	0	0	1	1	22
HILLSBOROUGH	2015-01-14	23	57	5		20150114	1	1	January     	Wednesday 	4	1	0	0	1	1	9
HILLSBOROUGH	2015-01-15	26	65	4		20150115	1	1	January     	Thursday  	5	1	0	0	1	1	13
HILLSBOROUGH	2015-01-16	30	59	7	Snow	20150116	1	1	January     	Friday    	6	1	0	0	1	4	16
HILLSBOROUGH	2015-01-17	21	47	4		20150117	1	1	January     	Saturday  	7	0	1	0	1	1	10
HILLSBOROUGH	2015-01-18	27	91	3	Fog-Rain	20150118	1	1	January     	Sunday    	1	0	1	0	1	7	12
HILLSBOROUGH	2015-01-19	37	63	4		20150119	1	1	January     	Monday    	2	1	0	1	1	1	18
HILLSBOROUGH	2015-01-20	34	61	5		20150120	1	1	January     	Tuesday   	3	1	0	0	1	1	16
HILLSBOROUGH	2015-01-21	28	57	4	Snow	20150121	1	1	January     	Wednesday 	4	1	0	0	1	4	14
HILLSBOROUGH	2015-01-22	32	73	2	Snow	20150122	1	1	January     	Thursday  	5	1	0	0	1	4	14
HILLSBOROUGH	2015-01-23	28	67	3	Snow	20150123	1	1	January     	Friday    	6	1	0	0	1	4	14
HILLSBOROUGH	2015-01-24	36	86	2	Fog-Rain-Snow	20150124	1	1	January     	Saturday  	7	0	1	0	1	8	7
HILLSBOROUGH	2015-01-25	36	52	7		20150125	1	1	January     	Sunday    	1	0	1	0	1	1	18
HILLSBOROUGH	2015-01-26	24	74	9	Snow	20150126	1	1	January     	Monday    	2	1	0	0	1	4	16
HILLSBOROUGH	2015-01-27	24	70	10	Snow	20150127	1	1	January     	Tuesday   	3	1	0	0	1	4	4
HILLSBOROUGH	2015-01-28	26	41	10		20150128	1	1	January     	Wednesday 	4	1	0	0	1	1	22
HILLSBOROUGH	2015-01-29	16	63	2	Snow	20150129	1	1	January     	Thursday  	5	1	0	0	1	4	14
HILLSBOROUGH	2015-01-30	28	68	6	Snow	20150130	1	1	January     	Friday    	6	1	0	0	1	4	19
HILLSBOROUGH	2015-01-31	19	46	12		20150131	1	1	January     	Saturday  	7	0	1	0	1	1	8
HILLSBOROUGH	2015-02-01	22	72	1	Snow	20150201	1	2	February    	Sunday    	1	0	1	0	1	4	8
HILLSBOROUGH	2015-02-02	25	82	8	Fog-Rain-Snow	20150202	1	2	February    	Monday    	2	1	0	0	1	8	16
HILLSBOROUGH	2015-02-03	17	66	3		20150203	1	2	February    	Tuesday   	3	1	0	0	1	1	24
HILLSBOROUGH	2015-02-04	24	78	1		20150204	1	2	February    	Wednesday 	4	1	0	0	1	1	15
HILLSBOROUGH	2015-02-05	24	56	9		20150205	1	2	February    	Thursday  	5	1	0	0	1	1	11
HILLSBOROUGH	2015-02-06	16	52	4		20150206	1	2	February    	Friday    	6	1	0	0	1	1	16
HILLSBOROUGH	2015-02-07	24	63	1	Snow	20150207	1	2	February    	Saturday  	7	0	1	0	1	4	12
HILLSBOROUGH	2015-02-08	36	81	3		20150208	1	2	February    	Sunday    	1	0	1	0	1	1	5
HILLSBOROUGH	2015-02-09	30	79	8	Rain	20150209	1	2	February    	Monday    	2	1	0	0	1	2	10
HILLSBOROUGH	2015-02-10	34	67	7		20150210	1	2	February    	Tuesday   	3	1	0	0	1	1	10
HILLSBOROUGH	2015-02-11	29	51	4		20150211	1	2	February    	Wednesday 	4	1	0	0	1	1	13
HILLSBOROUGH	2015-02-12	29	65	4	Snow	20150212	1	2	February    	Thursday  	5	1	0	0	1	4	7
HILLSBOROUGH	2015-02-13	14	45	12		20150213	1	2	February    	Friday    	6	1	0	0	1	1	11
HILLSBOROUGH	2015-02-14	16	79	2	Fog-Snow	20150214	1	2	February    	Saturday  	7	0	1	0	1	7	7
HILLSBOROUGH	2015-02-15	12	55	20	Snow	20150215	1	2	February    	Sunday    	1	0	1	0	1	4	11
HILLSBOROUGH	2015-02-16	10	42	10		20150216	1	2	February    	Monday    	2	1	0	1	1	1	28
HILLSBOROUGH	2015-02-17	18	69	3	Snow	20150217	1	2	February    	Tuesday   	3	1	0	0	1	4	24
HILLSBOROUGH	2015-02-18	14	59	2		20150218	1	2	February    	Wednesday 	4	1	0	0	1	1	19
HILLSBOROUGH	2015-02-19	14	43	11		20150219	1	2	February    	Thursday  	5	1	0	0	1	1	13
HILLSBOROUGH	2015-02-20	8	44	8		20150220	1	2	February    	Friday    	6	1	0	0	1	1	19
HILLSBOROUGH	2015-02-21	13	81	2	Fog-Rain-Snow	20150221	1	2	February    	Saturday  	7	0	1	0	1	8	15
HILLSBOROUGH	2015-02-22	36	80	1	Rain-Snow	20150222	1	2	February    	Sunday    	1	0	1	0	1	6	15
HILLSBOROUGH	2015-02-23	22	43	9		20150223	1	2	February    	Monday    	2	1	0	0	1	1	19
HILLSBOROUGH	2015-02-24	8	51	2		20150224	1	2	February    	Tuesday   	3	1	0	0	1	1	19
HILLSBOROUGH	2015-02-25	20	59	2		20150225	1	2	February    	Wednesday 	4	1	0	0	1	1	16
HILLSBOROUGH	2015-02-26	22	56	5		20150226	1	2	February    	Thursday  	5	1	0	0	1	1	12
HILLSBOROUGH	2015-02-27	21	51	4		20150227	1	2	February    	Friday    	6	1	0	0	1	1	7
HILLSBOROUGH	2015-02-28	16	45	3		20150228	1	2	February    	Saturday  	7	0	1	0	1	1	16
HILLSBOROUGH	2015-03-01	16	77	1	Fog-Rain-Snow	20150301	1	3	March       	Sunday    	1	0	1	0	2	8	10
HILLSBOROUGH	2015-03-02	32	60	5	Snow	20150302	1	3	March       	Monday    	2	1	0	0	2	4	31
HILLSBOROUGH	2015-03-03	22	76	3	Fog-Rain-Snow	20150303	1	3	March       	Tuesday   	3	1	0	0	2	8	20
HILLSBOROUGH	2015-03-04	40	90	2	Fog-Rain	20150304	1	3	March       	Wednesday 	4	1	0	0	2	7	15
HILLSBOROUGH	2015-03-05	28	83	4	Fog-Rain-Snow	20150305	1	3	March       	Thursday  	5	1	0	0	2	8	9
HILLSBOROUGH	2015-03-06	14	59	5		20150306	1	3	March       	Friday    	6	1	0	0	2	1	21
HILLSBOROUGH	2015-03-07	20	62	2		20150307	1	3	March       	Saturday  	7	0	1	0	2	1	18
HILLSBOROUGH	2015-03-08	34	64	2		20150308	1	3	March       	Sunday    	1	0	1	0	2	1	13
HILLSBOROUGH	2015-03-09	38	63	2		20150309	1	3	March       	Monday    	2	1	0	0	2	1	20
HILLSBOROUGH	2015-03-10	40	79	1	Fog-Rain	20150310	1	3	March       	Tuesday   	3	1	0	0	2	7	14
HILLSBOROUGH	2015-03-11	46	82	2	Fog-Rain	20150311	1	3	March       	Wednesday 	4	1	0	0	2	7	20
HILLSBOROUGH	2015-03-12	39	29	11		20150312	1	3	March       	Thursday  	5	1	0	0	2	1	20
HILLSBOROUGH	2015-03-13	34	46	4		20150313	1	3	March       	Friday    	6	1	0	0	2	1	17
HILLSBOROUGH	2015-03-14	40	91	1	Fog-Rain	20150314	1	3	March       	Saturday  	7	0	1	0	2	7	13
HILLSBOROUGH	2015-03-15	39	66	6		20150315	1	3	March       	Sunday    	1	0	1	0	2	1	12
HILLSBOROUGH	2015-03-16	40	62	3		20150316	1	3	March       	Monday    	2	1	0	0	2	1	14
HILLSBOROUGH	2015-03-17	46	59	6		20150317	1	3	March       	Tuesday   	3	1	0	0	2	1	16
HILLSBOROUGH	2015-03-18	35	35	13		20150318	1	3	March       	Wednesday 	4	1	0	0	2	1	12
HILLSBOROUGH	2015-03-19	30	48	3		20150319	1	3	March       	Thursday  	5	1	0	0	2	1	11
HILLSBOROUGH	2015-03-20	30	80	4	Fog-Snow	20150320	1	3	March       	Friday    	6	1	0	0	2	7	5
HILLSBOROUGH	2015-03-21	39	77	2	Rain-Snow	20150321	1	3	March       	Saturday  	7	0	1	0	2	6	8
HILLSBOROUGH	2015-03-22	36	36	10		20150322	1	3	March       	Sunday    	1	0	1	0	2	1	9
HILLSBOROUGH	2015-03-23	31	37	7		20150323	1	3	March       	Monday    	2	1	0	0	2	1	13
HILLSBOROUGH	2015-03-24	36	38	5		20150324	1	3	March       	Tuesday   	3	1	0	0	2	1	19
HILLSBOROUGH	2015-03-25	34	72	1	Rain	20150325	1	3	March       	Wednesday 	4	1	0	0	2	2	12
HILLSBOROUGH	2015-03-26	46	90	1	Fog-Rain	20150326	1	3	March       	Thursday  	5	1	0	0	2	7	18
HILLSBOROUGH	2015-03-27	42	68	6	Rain	20150327	1	3	March       	Friday    	6	1	0	0	2	2	9
HILLSBOROUGH	2015-03-28	33	46	12		20150328	1	3	March       	Saturday  	7	0	1	0	2	1	7
HILLSBOROUGH	2015-03-29	36	32	9		20150329	1	3	March       	Sunday    	1	0	1	0	2	1	7
HILLSBOROUGH	2015-03-30	42	52	5		20150330	1	3	March       	Monday    	2	1	0	0	2	1	12
HILLSBOROUGH	2015-03-31	38	71	6	Rain-Snow	20150331	1	3	March       	Tuesday   	3	1	0	0	2	6	9
HILLSBOROUGH	2015-04-01	41	50	7		20150401	2	4	April       	Wednesday 	4	1	0	0	2	1	5
HILLSBOROUGH	2015-04-02	46	50	5		20150402	2	4	April       	Thursday  	5	1	0	0	2	1	10
HILLSBOROUGH	2015-04-03	58	76	2	Rain	20150403	2	4	April       	Friday    	6	1	0	0	2	2	10
HILLSBOROUGH	2015-04-04	46	65	6	Fog-Rain	20150404	2	4	April       	Saturday  	7	0	1	0	2	7	6
HILLSBOROUGH	2015-04-05	44	47	3		20150405	2	4	April       	Sunday    	1	0	1	0	2	1	5
HILLSBOROUGH	2015-04-06	52	51	3		20150406	2	4	April       	Monday    	2	1	0	0	2	1	11
HILLSBOROUGH	2015-04-07	54	76	3	Rain	20150407	2	4	April       	Tuesday   	3	1	0	0	2	2	14
HILLSBOROUGH	2015-04-08	44	71	7	Rain	20150408	2	4	April       	Wednesday 	4	1	0	0	2	2	11
HILLSBOROUGH	2015-04-09	40	83	6	Rain	20150409	2	4	April       	Thursday  	5	1	0	0	2	2	8
HILLSBOROUGH	2015-04-10	47	89	5	Rain	20150410	2	4	April       	Friday    	6	1	0	0	2	2	14
HILLSBOROUGH	2015-04-11	48	53	7		20150411	2	4	April       	Saturday  	7	0	1	0	2	1	10
HILLSBOROUGH	2015-04-12	52	35	2		20150412	2	4	April       	Sunday    	1	0	1	0	2	1	10
HILLSBOROUGH	2015-04-13	54	54	3		20150413	2	4	April       	Monday    	2	1	0	0	2	1	20
HILLSBOROUGH	2015-04-14	60	52	6	Rain	20150414	2	4	April       	Tuesday   	3	1	0	0	2	2	13
HILLSBOROUGH	2015-04-15	56	33	5		20150415	2	4	April       	Wednesday 	4	1	0	0	2	1	9
HILLSBOROUGH	2015-04-16	52	46	4		20150416	2	4	April       	Thursday  	5	1	0	1	2	1	15
HILLSBOROUGH	2015-04-17	62	78	2	Rain	20150417	2	4	April       	Friday    	6	1	0	0	2	2	14
HILLSBOROUGH	2015-04-18	62	58	2		20150418	2	4	April       	Saturday  	7	0	1	0	2	1	15
HILLSBOROUGH	2015-04-19	55	41	7		20150419	2	4	April       	Sunday    	1	0	1	0	2	1	7
HILLSBOROUGH	2015-04-20	54	88	8	Rain	20150420	2	4	April       	Monday    	2	1	0	0	2	2	16
HILLSBOROUGH	2015-04-21	56	76	3	Rain	20150421	2	4	April       	Tuesday   	3	1	0	0	2	2	10
HILLSBOROUGH	2015-04-22	52	62	3	Rain	20150422	2	4	April       	Wednesday 	4	1	0	0	2	2	7
HILLSBOROUGH	2015-04-23	42	52	8		20150423	2	4	April       	Thursday  	5	1	0	0	2	1	15
HILLSBOROUGH	2015-04-24	44	38	9		20150424	2	4	April       	Friday    	6	1	0	0	2	1	10
HILLSBOROUGH	2015-04-25	44	50	2		20150425	2	4	April       	Saturday  	7	0	1	0	2	1	7
HILLSBOROUGH	2015-04-26	48	48	3		20150426	2	4	April       	Sunday    	1	0	1	0	2	1	11
HILLSBOROUGH	2015-04-27	48	52	5		20150427	2	4	April       	Monday    	2	1	0	0	2	1	14
HILLSBOROUGH	2015-04-28	60	44	9		20150428	2	4	April       	Tuesday   	3	1	0	0	2	1	7
HILLSBOROUGH	2015-04-29	59	45	4		20150429	2	4	April       	Wednesday 	4	1	0	0	2	1	15
HILLSBOROUGH	2015-04-30	56	61	7		20150430	2	4	April       	Thursday  	5	1	0	0	2	1	12
HILLSBOROUGH	2015-05-01	53	64	2		20150501	2	5	May         	Friday    	6	1	0	0	2	1	9
HILLSBOROUGH	2015-05-02	56	59	2		20150502	2	5	May         	Saturday  	7	0	1	0	2	1	13
HILLSBOROUGH	2015-05-03	60	51	2		20150503	2	5	May         	Sunday    	1	0	1	0	2	1	7
HILLSBOROUGH	2015-05-04	64	49	2		20150504	2	5	May         	Monday    	2	1	0	0	2	1	12
HILLSBOROUGH	2015-05-05	66	58	1		20150505	2	5	May         	Tuesday   	3	1	0	0	2	1	9
HILLSBOROUGH	2015-05-06	62	60	2	Rain	20150506	2	5	May         	Wednesday 	4	1	0	0	2	2	8
HILLSBOROUGH	2015-05-07	64	58	2		20150507	2	5	May         	Thursday  	5	1	0	0	2	1	13
HILLSBOROUGH	2015-05-08	66	60	2		20150508	2	5	May         	Friday    	6	1	0	0	2	1	10
HILLSBOROUGH	2015-05-09	60	87	1	Fog-Rain	20150509	2	5	May         	Saturday  	7	0	1	0	2	7	10
HILLSBOROUGH	2015-05-10	72	84	1	Fog	20150510	2	5	May         	Sunday    	1	0	1	0	2	3	5
HILLSBOROUGH	2015-05-11	74	79	2	Rain	20150511	2	5	May         	Monday    	2	1	0	0	2	2	11
HILLSBOROUGH	2015-05-12	73	73	2	Fog	20150512	2	5	May         	Tuesday   	3	1	0	0	2	3	10
HILLSBOROUGH	2015-05-13	60	46	9		20150513	2	5	May         	Wednesday 	4	1	0	0	2	1	7
HILLSBOROUGH	2015-05-14	58	45	3		20150514	2	5	May         	Thursday  	5	1	0	0	2	1	8
HILLSBOROUGH	2015-05-15	58	56	1		20150515	2	5	May         	Friday    	6	1	0	0	2	1	8
HILLSBOROUGH	2015-05-16	62	76	0	Rain	20150516	2	5	May         	Saturday  	7	0	1	0	2	2	8
HILLSBOROUGH	2015-05-17	72	84	2	Fog	20150517	2	5	May         	Sunday    	1	0	1	0	2	3	3
HILLSBOROUGH	2015-05-18	60	85	2	Fog	20150518	2	5	May         	Monday    	2	1	0	0	2	3	12
HILLSBOROUGH	2015-05-19	68	85	1	Rain	20150519	2	5	May         	Tuesday   	3	1	0	0	2	2	14
HILLSBOROUGH	2015-05-20	56	53	8	Rain	20150520	2	5	May         	Wednesday 	4	1	0	0	2	2	8
HILLSBOROUGH	2015-05-21	51	69	2		20150521	2	5	May         	Thursday  	5	1	0	0	2	1	4
HILLSBOROUGH	2015-05-22	60	56	3		20150522	2	5	May         	Friday    	6	1	0	0	2	1	10
HILLSBOROUGH	2015-05-23	56	43	3		20150523	2	5	May         	Saturday  	7	0	1	0	2	1	9
HILLSBOROUGH	2015-05-24	59	53	1		20150524	2	5	May         	Sunday    	1	0	1	0	2	1	6
HILLSBOROUGH	2015-05-25	70	59	3		20150525	2	5	May         	Monday    	2	1	0	1	2	1	11
HILLSBOROUGH	2015-05-26	72	61	4		20150526	2	5	May         	Tuesday   	3	1	0	0	2	1	20
HILLSBOROUGH	2015-05-27	76	81	3	Fog-Rain	20150527	2	5	May         	Wednesday 	4	1	0	0	2	7	12
HILLSBOROUGH	2015-05-28	76	80	1	Fog	20150528	2	5	May         	Thursday  	5	1	0	0	2	3	10
HILLSBOROUGH	2015-05-29	70	65	2		20150529	2	5	May         	Friday    	6	1	0	0	2	1	6
HILLSBOROUGH	2015-05-30	72	71	3		20150530	2	5	May         	Saturday  	7	0	1	0	2	1	13
HILLSBOROUGH	2015-05-31	74	80	4	Fog-Rain-Thunderstorm	20150531	2	5	May         	Sunday    	1	0	1	0	2	8	7
HILLSBOROUGH	2015-06-01	58	90	4	Fog-Rain-Thunderstorm	20150601	2	6	June        	Monday    	2	1	0	0	3	8	21
HILLSBOROUGH	2015-06-02	54	88	5	Rain	20150602	2	6	June        	Tuesday   	3	1	0	0	3	2	14
HILLSBOROUGH	2015-06-03	62	72	3		20150603	2	6	June        	Wednesday 	4	1	0	0	3	1	17
HILLSBOROUGH	2015-06-04	60	69	2		20150604	2	6	June        	Thursday  	5	1	0	0	3	1	11
HILLSBOROUGH	2015-06-05	62	80	2	Rain	20150605	2	6	June        	Friday    	6	1	0	0	3	2	4
HILLSBOROUGH	2015-06-06	68	72	2	Rain	20150606	2	6	June        	Saturday  	7	0	1	0	3	2	14
HILLSBOROUGH	2015-06-07	62	59	4		20150607	2	6	June        	Sunday    	1	0	1	0	3	1	7
HILLSBOROUGH	2015-06-08	73	69	5	Rain	20150608	2	6	June        	Monday    	2	1	0	0	3	2	17
HILLSBOROUGH	2015-06-09	73	71	3	Rain	20150609	2	6	June        	Tuesday   	3	1	0	0	3	2	9
HILLSBOROUGH	2015-06-10	68	67	2		20150610	2	6	June        	Wednesday 	4	1	0	0	3	1	15
HILLSBOROUGH	2015-06-11	76	71	2		20150611	2	6	June        	Thursday  	5	1	0	0	3	1	5
HILLSBOROUGH	2015-06-12	78	69	2	Thunderstorm	20150612	2	6	June        	Friday    	6	1	0	0	3	5	18
HILLSBOROUGH	2015-06-13	77	61	4	Rain	20150613	2	6	June        	Saturday  	7	0	1	0	3	2	10
HILLSBOROUGH	2015-06-14	75	74	3	Rain-Thunderstorm	20150614	2	6	June        	Sunday    	1	0	1	0	3	6	12
HILLSBOROUGH	2015-06-15	76	87	2	Fog-Rain-Thunderstorm	20150615	2	6	June        	Monday    	2	1	0	0	3	8	18
HILLSBOROUGH	2015-06-16	75	86	2	Rain	20150616	2	6	June        	Tuesday   	3	1	0	0	3	2	11
HILLSBOROUGH	2015-06-17	72	60	4	Rain	20150617	2	6	June        	Wednesday 	4	1	0	0	3	2	8
HILLSBOROUGH	2015-06-18	66	88	2	Rain	20150618	2	6	June        	Thursday  	5	1	0	0	3	2	12
HILLSBOROUGH	2015-06-19	76	76	2		20150619	2	6	June        	Friday    	6	1	0	0	3	1	14
HILLSBOROUGH	2015-06-20	68	78	3	Rain	20150620	2	6	June        	Saturday  	7	0	1	0	3	2	5
HILLSBOROUGH	2015-06-21	80	83	3	Rain	20150621	2	6	June        	Sunday    	1	0	1	0	3	2	10
HILLSBOROUGH	2015-06-22	75	71	1		20150622	2	6	June        	Monday    	2	1	0	0	3	1	12
HILLSBOROUGH	2015-06-23	76	75	2	Rain-Thunderstorm	20150623	2	6	June        	Tuesday   	3	1	0	0	3	6	19
HILLSBOROUGH	2015-06-24	74	57	6		20150624	2	6	June        	Wednesday 	4	1	0	0	3	1	7
HILLSBOROUGH	2015-06-25	67	73	1		20150625	2	6	June        	Thursday  	5	1	0	0	3	1	12
HILLSBOROUGH	2015-06-26	73	69	1		20150626	2	6	June        	Friday    	6	1	0	0	3	1	13
HILLSBOROUGH	2015-06-27	63	86	4	Rain	20150627	2	6	June        	Saturday  	7	0	1	0	3	2	5
HILLSBOROUGH	2015-06-28	68	79	4	Rain	20150628	2	6	June        	Sunday    	1	0	1	0	3	2	12
HILLSBOROUGH	2015-06-29	66	67	4		20150629	2	6	June        	Monday    	2	1	0	0	3	1	19
HILLSBOROUGH	2015-06-30	70	77	4	Rain	20150630	2	6	June        	Tuesday   	3	1	0	0	3	2	18
HILLSBOROUGH	2015-07-01	74	78	3	Rain-Thunderstorm	20150701	3	7	July        	Wednesday 	4	1	0	0	3	6	8
HILLSBOROUGH	2015-07-02	68	79	0	Rain	20150702	3	7	July        	Thursday  	5	1	0	0	3	2	7
HILLSBOROUGH	2015-07-03	70	70	2		20150703	3	7	July        	Friday    	6	1	0	1	3	1	6
HILLSBOROUGH	2015-07-04	70	77	2	Rain	20150704	3	7	July        	Saturday  	7	0	1	0	3	2	6
HILLSBOROUGH	2015-07-05	71	76	1		20150705	3	7	July        	Sunday    	1	0	1	0	3	1	6
HILLSBOROUGH	2015-07-06	74	83	1	Rain	20150706	3	7	July        	Monday    	2	1	0	0	3	2	13
HILLSBOROUGH	2015-07-07	78	85	2	Fog	20150707	3	7	July        	Tuesday   	3	1	0	0	3	3	8
HILLSBOROUGH	2015-07-08	76	85	1	Rain	20150708	3	7	July        	Wednesday 	4	1	0	0	3	2	14
HILLSBOROUGH	2015-07-09	76	79	3	Rain-Thunderstorm	20150709	3	7	July        	Thursday  	5	1	0	0	3	6	4
HILLSBOROUGH	2015-07-10	75	70	3		20150710	3	7	July        	Friday    	6	1	0	0	3	1	13
HILLSBOROUGH	2015-07-11	75	65	3		20150711	3	7	July        	Saturday  	7	0	1	0	3	1	11
HILLSBOROUGH	2015-07-12	74	71	1		20150712	3	7	July        	Sunday    	1	0	1	0	3	1	6
HILLSBOROUGH	2015-07-13	76	67	2		20150713	3	7	July        	Monday    	2	1	0	0	3	1	6
HILLSBOROUGH	2015-07-14	72	83	1	Rain	20150714	3	7	July        	Tuesday   	3	1	0	0	3	2	8
HILLSBOROUGH	2015-07-15	76	82	2	Rain-Thunderstorm	20150715	3	7	July        	Wednesday 	4	1	0	0	3	6	13
HILLSBOROUGH	2015-07-16	68	60	5		20150716	3	7	July        	Thursday  	5	1	0	0	3	1	12
HILLSBOROUGH	2015-07-17	68	73	2		20150717	3	7	July        	Friday    	6	1	0	0	3	1	7
HILLSBOROUGH	2015-07-18	78	78	3	Rain-Thunderstorm	20150718	3	7	July        	Saturday  	7	0	1	0	3	6	9
HILLSBOROUGH	2015-07-19	81	75	1		20150719	3	7	July        	Sunday    	1	0	1	0	3	1	5
HILLSBOROUGH	2015-07-20	81	72	1		20150720	3	7	July        	Monday    	2	1	0	0	3	1	18
HILLSBOROUGH	2015-07-21	77	78	1	Rain	20150721	3	7	July        	Tuesday   	3	1	0	0	3	2	10
HILLSBOROUGH	2015-07-22	70	71	3		20150722	3	7	July        	Wednesday 	4	1	0	0	3	1	10
HILLSBOROUGH	2015-07-23	68	62	2		20150723	3	7	July        	Thursday  	5	1	0	0	3	1	10
HILLSBOROUGH	2015-07-24	70	60	4		20150724	3	7	July        	Friday    	6	1	0	0	3	1	11
HILLSBOROUGH	2015-07-25	72	59	1		20150725	3	7	July        	Saturday  	7	0	1	0	3	1	12
HILLSBOROUGH	2015-07-26	75	66	3		20150726	3	7	July        	Sunday    	1	0	1	0	3	1	6
HILLSBOROUGH	2015-07-27	78	75	1	Rain-Thunderstorm	20150727	3	7	July        	Monday    	2	1	0	0	3	6	12
HILLSBOROUGH	2015-07-28	80	79	0	Fog	20150728	3	7	July        	Tuesday   	3	1	0	0	3	3	4
HILLSBOROUGH	2015-07-29	78	64	2		20150729	3	7	July        	Wednesday 	4	1	0	0	3	1	11
HILLSBOROUGH	2015-07-30	78	88	1	Fog-Rain-Thunderstorm	20150730	3	7	July        	Thursday  	5	1	0	0	3	8	13
HILLSBOROUGH	2015-07-31	76	76	1	Fog	20150731	3	7	July        	Friday    	6	1	0	0	3	3	12
HILLSBOROUGH	2015-08-01	74	66	1		20150801	3	8	August      	Saturday  	7	0	1	0	3	1	8
HILLSBOROUGH	2015-08-02	72	60	1		20150802	3	8	August      	Sunday    	1	0	1	0	3	1	8
